-24.25087108013937; -4.374269005847953; -4.175438596491228; -4.745614035087719
-23.749128919860624; -3.704678362573099; -3.5994152046783623; -3.8391812865497075
-23.254355400696863; -3.356725146198831; -3.286549707602339; -3.4444444444444455
-22.7595818815331; -2.7923976608187133; -2.754385964912281; -2.833333333333333
-22.264808362369337; -2.5760233918128654; -2.5497076023391814; -2.616959064327485
-21.76306620209059; -2.4707602339181287; -2.4444444444444446; -2.5058479532163744
-21.261324041811847; -2.3128654970760234; -2.2953216374269005;-2.3391812865497075
-20.7595818815331; -2.347953216374269; -2.3274853801169595; -2.383040935672515
-20.264808362369337; -2.2690058479532165; -2.2485380116959064; -2.3070175438596494
-19.770034843205572; -2.2690058479532165; -2.2280701754385968; -2.3216374269005846
-19.261324041811847; -2.2923976608187138; -2.2339181286549707; -2.368421052631579
-18.76655052264808; -2.0789473684210527; -2.0058479532163744; -2.166666666666667
-18.264808362369337; -2.2251461988304095; -2.1169590643274856; -2.3684210526315788